cpf;nome paciente;email paciente;data nascimento paciente;endereço/rua paciente;cidade paciente;estado patiente;crm médico;crm médico estado;nome médico;email médico;token resultado exame;data exame;tipo exame;limites tipo exame;resultado tipo exame
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;CA457R;2021-06-24;ldl;45-54;44
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;CA457R;2021-06-24;vldl;48-72;14
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;CA457R;2021-06-24;glicemia;25-83;26
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;CA457R;2021-06-24;tgo;50-84;96
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;CA457R;2021-06-24;tgp;38-63;89
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;CA457R;2021-06-24;eletrólitos;2-68;72
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;CA457R;2021-06-24;tsh;25-80;99
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;CA457R;2021-06-24;t4-livre;34-60;24
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;CA457R;2021-06-24;ácido úrico;15-61;63
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;hemácias;45-52;5
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;leucócitos;9-61;51
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;plaquetas;11-93;6
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;hdl;19-75;81
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;ldl;45-54;54
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;vldl;48-72;83
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;glicemia;25-83;91
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;tgo;50-84;38
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;tgp;38-63;89
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;eletrólitos;2-68;70
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;tsh;25-80;90
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;t4-livre;34-60;48
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;AD0XNN;2021-04-03;ácido úrico;15-61;11
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;hemácias;45-52;57
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;leucócitos;9-61;39
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;plaquetas;11-93;16
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;hdl;19-75;52
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;ldl;45-54;28
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;vldl;48-72;19
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;glicemia;25-83;81
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;tgo;50-84;9
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;tgp;38-63;56
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;eletrólitos;2-68;87
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;tsh;25-80;17
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;t4-livre;34-60;5
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;ZS3VGA;2022-02-20;ácido úrico;15-61;62
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;hemácias;45-52;51
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;leucócitos;9-61;90
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;plaquetas;11-93;67
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;hdl;19-75;82
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;ldl;45-54;39
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;vldl;48-72;74
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;glicemia;25-83;93
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;tgo;50-84;13
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;tgp;38-63;52
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;eletrólitos;2-68;77
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;tsh;25-80;9
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;t4-livre;34-60;90
084.796.691-79;Pietra de Quadros Filho;dorian_jacobs@smitham.name;1992-06-09;398 Ponte Enzo da Aldeia;Estrela do Norte;Rio Grande do Sul;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;7HGYEG;2021-10-22;ácido úrico;15-61;84
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;hemácias;45-52;33
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;leucócitos;9-61;9
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;plaquetas;11-93;99
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;hdl;19-75;39
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;ldl;45-54;31
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;vldl;48-72;64
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;glicemia;25-83;65
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;tgo;50-84;9
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;tgp;38-63;41
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;eletrólitos;2-68;14
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;tsh;25-80;18
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;t4-livre;34-60;23
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;4EMCIY;2021-06-14;ácido úrico;15-61;60
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;hemácias;45-52;10
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;leucócitos;9-61;26
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;plaquetas;11-93;100
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;hdl;19-75;73
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;ldl;45-54;88
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;vldl;48-72;0
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;glicemia;25-83;52
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;tgo;50-84;18
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;tgp;38-63;29
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;eletrólitos;2-68;91
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;tsh;25-80;73
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;t4-livre;34-60;75
013.808.384-36;Núbia Sais Filho;zachariah@olson.org;1972-11-08;12462 Travessa Marcela Mendes;Paraguaçu Paulista;Amazonas;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;BW4QCH;2021-06-24;ácido úrico;15-61;84
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;hemácias;45-52;23
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;leucócitos;9-61;0
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;plaquetas;11-93;2
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;hdl;19-75;88
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;ldl;45-54;30
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;vldl;48-72;48
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;glicemia;25-83;46
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;tgo;50-84;11
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;tgp;38-63;54
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;eletrólitos;2-68;1
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;tsh;25-80;6
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;t4-livre;34-60;32
077.578.592-04;Igor Barreira Neto;gennie.connelly@konopelski-schneider.io;1994-08-06;s/n Avenida Valentina;Abaetetuba;Rio Grande do Norte;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;XA8X4Z;2021-08-28;ácido úrico;15-61;17
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;hemácias;45-52;6
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;leucócitos;9-61;94
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;plaquetas;11-93;12
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;hdl;19-75;76
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;ldl;45-54;47
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;vldl;48-72;75
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;glicemia;25-83;22
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;tgo;50-84;9
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;tgp;38-63;25
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;eletrólitos;2-68;45
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;tsh;25-80;28
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;t4-livre;34-60;30
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;TLAORH;2022-01-27;ácido úrico;15-61;65
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;C41R7H;2021-11-02;hemácias;45-52;31
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;C41R7H;2021-11-02;leucócitos;9-61;21
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;C41R7H;2021-11-02;plaquetas;11-93;49
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;C41R7H;2021-11-02;hdl;19-75;2
